state,ref_cv,test,cv_time
"(0, 6, 0, 0)",0.90374829001368,0.8881118881118881,0.01580183899994836
"(0, 6, 0, 1)",0.9061012311901505,0.8881118881118881,0.01631430800000544
"(0, 6, 0, 2)",0.9061012311901505,0.8881118881118881,0.017238122999970074
"(0, 6, 1, 0)",0.90374829001368,0.8881118881118881,0.015917876999992586
"(0, 6, 1, 1)",0.9061012311901505,0.8881118881118881,0.01693265300002622
"(0, 6, 1, 2)",0.9061012311901505,0.8881118881118881,0.016944013999989238
"(0, 6, 2, 0)",0.90374829001368,0.8881118881118881,0.04194081800000049
"(0, 6, 2, 1)",0.9061012311901505,0.8881118881118881,0.036226017999979376
"(0, 6, 2, 2)",0.9061012311901505,0.8881118881118881,0.024894892000020263
"(0, 6, 3, 0)",0.90374829001368,0.8881118881118881,0.023344768000015392
"(0, 6, 3, 1)",0.9061012311901505,0.8881118881118881,0.021687160999988464
"(0, 6, 3, 2)",0.9061012311901505,0.8881118881118881,0.016319032000012612
"(0, 6, 4, 0)",0.90374829001368,0.8881118881118881,0.015490644999999859
"(0, 6, 4, 1)",0.9061012311901505,0.8881118881118881,0.016471234999983153
"(0, 6, 4, 2)",0.9061012311901505,0.8881118881118881,0.016155035000053886
"(0, 7, 0, 0)",0.90374829001368,0.8881118881118881,0.015690161000009084
"(0, 7, 0, 1)",0.9061012311901505,0.8881118881118881,0.016487412000003587
"(0, 7, 0, 2)",0.9061012311901505,0.8881118881118881,0.01663848200001894
"(0, 7, 1, 0)",0.90374829001368,0.8881118881118881,0.015526248000014675
"(0, 7, 1, 1)",0.9061012311901505,0.8881118881118881,0.01590562400002682
"(0, 7, 1, 2)",0.9061012311901505,0.8881118881118881,0.016367344000002504
"(0, 7, 2, 0)",0.90374829001368,0.8881118881118881,0.015776107000021966
"(0, 7, 2, 1)",0.9061012311901505,0.8881118881118881,0.032275982999976804
"(0, 7, 2, 2)",0.9061012311901505,0.8881118881118881,0.030055747000005795
"(0, 7, 3, 0)",0.90374829001368,0.8881118881118881,0.03771144099999901
"(0, 7, 3, 1)",0.9061012311901505,0.8881118881118881,0.03358435599994891
"(0, 7, 3, 2)",0.9061012311901505,0.8881118881118881,0.03322072200001003
"(0, 7, 4, 0)",0.90374829001368,0.8881118881118881,0.03409803399995326
"(0, 7, 4, 1)",0.9061012311901505,0.8881118881118881,0.03908818700000438
"(0, 7, 4, 2)",0.9061012311901505,0.8881118881118881,0.04013311300002442
"(1, 0, 0, 0)",0.9273050615595075,0.8881118881118881,0.020136906999994153
"(1, 0, 0, 1)",0.9155403556771546,0.8881118881118881,0.020739219000006415
"(1, 0, 0, 2)",0.9155403556771546,0.8881118881118881,0.041372019000050386
"(1, 0, 1, 0)",0.9273050615595075,0.8881118881118881,0.04266136500001494
"(1, 0, 1, 1)",0.9155403556771546,0.8881118881118881,0.04388386199997285
"(1, 0, 1, 2)",0.9155403556771546,0.8881118881118881,0.04398756900002354
"(1, 0, 2, 0)",0.9273050615595075,0.8881118881118881,0.038086192000037045
"(1, 0, 2, 1)",0.9155403556771546,0.8881118881118881,0.04559997699999485
"(1, 0, 2, 2)",0.9155403556771546,0.8881118881118881,0.02154270699998051
"(1, 0, 3, 0)",0.9273050615595075,0.8881118881118881,0.019429840999976022
"(1, 0, 3, 1)",0.9155403556771546,0.8881118881118881,0.02351492899998675
"(1, 0, 3, 2)",0.9155403556771546,0.8881118881118881,0.0203146250000259
"(1, 0, 4, 0)",0.9273050615595075,0.8881118881118881,0.018949336000048334
"(1, 0, 4, 1)",0.9155403556771546,0.8881118881118881,0.020496631999947112
"(1, 0, 4, 2)",0.9155403556771546,0.8881118881118881,0.01953103800002509
"(1, 1, 0, 0)",0.9273050615595075,0.8881118881118881,0.01928280499998891
"(1, 1, 0, 1)",0.9155403556771546,0.8881118881118881,0.021853168000006917
"(1, 1, 0, 2)",0.9155403556771546,0.8881118881118881,0.021040880999976252
"(1, 1, 1, 0)",0.9273050615595075,0.8881118881118881,0.020040801999982705
"(1, 1, 1, 1)",0.9155403556771546,0.8881118881118881,0.02137806099995032
"(1, 1, 1, 2)",0.9155403556771546,0.8881118881118881,0.020678610999993907
"(1, 1, 2, 0)",0.9273050615595075,0.8881118881118881,0.019678448999968623
"(1, 1, 2, 1)",0.9155403556771546,0.8881118881118881,0.019992419999994127
"(1, 1, 2, 2)",0.9155403556771546,0.8881118881118881,0.02129426499999454
"(1, 1, 3, 0)",0.9273050615595075,0.8881118881118881,0.041052621999995154
